farmer_id,district,state,crop,N_applied_kg_per_ha
3372,Gadag,Karnataka,Wheat,100
3373,Gadag,Karnataka,Wheat,80
3374,Gadag,Karnataka,Wheat,160
3375,Gadag,Karnataka,Wheat,160
3376,Gadag,Karnataka,Wheat,110
3377,Gadag,Karnataka,Wheat,110
3378,Gadag,Karnataka,Wheat,110
3379,Gadag,Karnataka,Wheat,110
3380,Gadag,Karnataka,Wheat,140
3381,Gadag,Karnataka,Wheat,110
3382,Gadag,Karnataka,Wheat,80
3383,Gadag,Karnataka,Wheat,100
3384,Gadag,Karnataka,Wheat,150
3385,Gadag,Karnataka,Wheat,110
3386,Gadag,Karnataka,Wheat,100
3387,Gadag,Karnataka,Wheat,70
3388,Gadag,Karnataka,Wheat,150
3389,Gadag,Karnataka,Wheat,60
3390,Gadag,Karnataka,Wheat,70
3391,Gadag,Karnataka,Wheat,140
3392,Gadag,Karnataka,Wheat,150
3393,Gadag,Karnataka,Wheat,70
3394,Gadag,Karnataka,Wheat,100
3395,Gadag,Karnataka,Wheat,100
3396,Gadag,Karnataka,Wheat,120
3397,Gadag,Karnataka,Wheat,110
3398,Gadag,Karnataka,Wheat,100
3399,Gadag,Karnataka,Wheat,120
3400,Gadag,Karnataka,Wheat,110
3401,Gadag,Karnataka,Wheat,100
3402,Gadag,Karnataka,Wheat,70
3403,Gadag,Karnataka,Wheat,100
3404,Gadag,Karnataka,Wheat,140
3405,Gadag,Karnataka,Wheat,70
3406,Gadag,Karnataka,Wheat,70
3407,Gadag,Karnataka,Wheat,110
3408,Gadag,Karnataka,Wheat,110
3409,Gadag,Karnataka,Wheat,150
3410,Gadag,Karnataka,Wheat,120
3411,Gadag,Karnataka,Wheat,150
3412,Gadag,Karnataka,Wheat,120
3413,Gadag,Karnataka,Wheat,140
3414,Gadag,Karnataka,Wheat,80
3415,Gadag,Karnataka,Wheat,140
3416,Gadag,Karnataka,Wheat,120
3417,Gadag,Karnataka,Wheat,160
3418,Gadag,Karnataka,Wheat,70
3419,Gadag,Karnataka,Wheat,100
3420,Gadag,Karnataka,Wheat,140
3421,Gadag,Karnataka,Wheat,70
3422,Gadag,Karnataka,Wheat,160
3423,Gadag,Karnataka,Wheat,110
3424,Gadag,Karnataka,Wheat,160
3425,Gadag,Karnataka,Wheat,120
3426,Gadag,Karnataka,Wheat,150
3427,Gadag,Karnataka,Wheat,120
3428,Gadag,Karnataka,Wheat,140
3429,Gadag,Karnataka,Wheat,150
3430,Gadag,Karnataka,Wheat,140
3431,Gadag,Karnataka,Wheat,120
3432,Gadag,Karnataka,Wheat,160
3433,Gadag,Karnataka,Wheat,160
3434,Gadag,Karnataka,Wheat,140
3435,Gadag,Karnataka,Wheat,80
3436,Gadag,Karnataka,Wheat,120
3437,Gadag,Karnataka,Wheat,70
3438,Gadag,Karnataka,Wheat,100
3439,Gadag,Karnataka,Wheat,120
3440,Gadag,Karnataka,Wheat,110
3441,Gadag,Karnataka,Wheat,120
3442,Gadag,Karnataka,Wheat,70
3443,Gadag,Karnataka,Wheat,100
3444,Gadag,Karnataka,Wheat,70
3445,Gadag,Karnataka,Wheat,100
3446,Gadag,Karnataka,Wheat,60
3447,Gadag,Karnataka,Wheat,100
3448,Gadag,Karnataka,Wheat,60
3449,Gadag,Karnataka,Wheat,110
3450,Gadag,Karnataka,Wheat,120
3451,Gadag,Karnataka,Wheat,60
3452,Gadag,Karnataka,Wheat,60
3453,Gadag,Karnataka,Wheat,120
3454,Gadag,Karnataka,Wheat,80
3455,Gadag,Karnataka,Wheat,140
3456,Gadag,Karnataka,Wheat,70
3457,Gadag,Karnataka,Wheat,100
3458,Gadag,Karnataka,Wheat,160
3459,Gadag,Karnataka,Wheat,80
3460,Gadag,Karnataka,Wheat,160
3461,Gadag,Karnataka,Wheat,120
3462,Gadag,Karnataka,Wheat,140
3463,Gadag,Karnataka,Wheat,120
3464,Gadag,Karnataka,Wheat,60
3465,Gadag,Karnataka,Wheat,150
3466,Gadag,Karnataka,Wheat,120
3467,Gadag,Karnataka,Wheat,60
3468,Gadag,Karnataka,Wheat,100
3469,Gadag,Karnataka,Wheat,110
3470,Gadag,Karnataka,Wheat,100
3471,Gadag,Karnataka,Wheat,70
3472,Gadag,Karnataka,Wheat,120
3473,Gadag,Karnataka,Wheat,110
3474,Gadag,Karnataka,Wheat,60
3475,Gadag,Karnataka,Wheat,110
3476,Gadag,Karnataka,Wheat,80
3477,Gadag,Karnataka,Wheat,110
3478,Gadag,Karnataka,Wheat,150
3479,Gadag,Karnataka,Wheat,110
3480,Gadag,Karnataka,Wheat,70
3481,Gadag,Karnataka,Wheat,150
3482,Gadag,Karnataka,Wheat,60
3483,Gadag,Karnataka,Wheat,120
3484,Gadag,Karnataka,Wheat,100
3485,Gadag,Karnataka,Wheat,70
3486,Gadag,Karnataka,Wheat,150
3487,Gadag,Karnataka,Wheat,140
3488,Gadag,Karnataka,Wheat,140
3489,Gadag,Karnataka,Wheat,110
3490,Gadag,Karnataka,Wheat,100
3491,Gadag,Karnataka,Wheat,140
3492,Gadag,Karnataka,Wheat,100
3493,Gadag,Karnataka,Wheat,110
3494,Gadag,Karnataka,Wheat,100
3495,Gadag,Karnataka,Wheat,120
3496,Gadag,Karnataka,Wheat,160
3497,Gadag,Karnataka,Wheat,70
3498,Gadag,Karnataka,Wheat,60
3499,Gadag,Karnataka,Wheat,120
3500,Gadag,Karnataka,Wheat,110
3501,Gadag,Karnataka,Wheat,100
3502,Gadag,Karnataka,Wheat,150
3503,Gadag,Karnataka,Wheat,70
3504,Gadag,Karnataka,Wheat,120
3505,Gadag,Karnataka,Wheat,110
3506,Gadag,Karnataka,Wheat,120
3507,Gadag,Karnataka,Wheat,70
3508,Gadag,Karnataka,Wheat,100
3509,Gadag,Karnataka,Wheat,60
3510,Gadag,Karnataka,Wheat,140
3511,Gadag,Karnataka,Wheat,110
3512,Gadag,Karnataka,Wheat,140
3513,Gadag,Karnataka,Wheat,120
3514,Gadag,Karnataka,Wheat,110
3515,Gadag,Karnataka,Wheat,70
3516,Gadag,Karnataka,Wheat,100
3517,Gadag,Karnataka,Wheat,110
3518,Gadag,Karnataka,Wheat,100
3519,Gadag,Karnataka,Wheat,110
3520,Gadag,Karnataka,Wheat,60
3521,Gadag,Karnataka,Wheat,60
3522,Gadag,Karnataka,Wheat,120
3523,Gadag,Karnataka,Wheat,160
3524,Gadag,Karnataka,Wheat,70
3525,Gadag,Karnataka,Wheat,120
3526,Gadag,Karnataka,Wheat,110
3527,Gadag,Karnataka,Wheat,140
3528,Gadag,Karnataka,Wheat,60
3529,Gadag,Karnataka,Wheat,120
3530,Gadag,Karnataka,Wheat,160
3531,Gadag,Karnataka,Wheat,100
3532,Gadag,Karnataka,Wheat,100
3533,Gadag,Karnataka,Wheat,150
3534,Gadag,Karnataka,Wheat,120
3535,Gadag,Karnataka,Wheat,140
3536,Gadag,Karnataka,Wheat,100
3537,Gadag,Karnataka,Wheat,110
3538,Gadag,Karnataka,Wheat,70
3539,Gadag,Karnataka,Wheat,120
3540,Gadag,Karnataka,Wheat,100
3541,Gadag,Karnataka,Wheat,70
3542,Gadag,Karnataka,Wheat,150
3543,Gadag,Karnataka,Wheat,150
3544,Gadag,Karnataka,Wheat,120
3545,Gadag,Karnataka,Wheat,110
3546,Gadag,Karnataka,Wheat,70
3547,Gadag,Karnataka,Wheat,110
3548,Gadag,Karnataka,Wheat,150
3549,Gadag,Karnataka,Wheat,160
3550,Gadag,Karnataka,Wheat,150
3551,Gadag,Karnataka,Wheat,120
3552,Gadag,Karnataka,Wheat,110
3553,Gadag,Karnataka,Wheat,140
3554,Gadag,Karnataka,Wheat,100
3555,Gadag,Karnataka,Wheat,100
3556,Gadag,Karnataka,Wheat,70
3557,Gadag,Karnataka,Wheat,150
3558,Gadag,Karnataka,Wheat,110
3559,Gadag,Karnataka,Wheat,80
3560,Gadag,Karnataka,Wheat,80
3561,Gadag,Karnataka,Wheat,100
3562,Gadag,Karnataka,Wheat,110
3563,Gadag,Karnataka,Wheat,140
3564,Gadag,Karnataka,Wheat,140
3565,Gadag,Karnataka,Wheat,100
3566,Gadag,Karnataka,Wheat,160
3567,Gadag,Karnataka,Wheat,100
3568,Gadag,Karnataka,Wheat,100
3569,Gadag,Karnataka,Wheat,120
3570,Gadag,Karnataka,Wheat,120
3571,Gadag,Karnataka,Wheat,110
3572,Gadag,Karnataka,Wheat,150
3573,Gadag,Karnataka,Wheat,80
3574,Gadag,Karnataka,Wheat,120
3575,Gadag,Karnataka,Wheat,100
3576,Gadag,Karnataka,Wheat,160
3577,Gadag,Karnataka,Wheat,120
3578,Gadag,Karnataka,Wheat,160
3579,Gadag,Karnataka,Wheat,150
3580,Gadag,Karnataka,Wheat,150
3581,Gadag,Karnataka,Wheat,140
3582,Gadag,Karnataka,Wheat,60
3583,Gadag,Karnataka,Wheat,110
3584,Gadag,Karnataka,Wheat,150
3585,Gadag,Karnataka,Wheat,140
3586,Gadag,Karnataka,Wheat,80
3587,Gadag,Karnataka,Wheat,150
3588,Gadag,Karnataka,Wheat,100
3589,Gadag,Karnataka,Wheat,120
3590,Gadag,Karnataka,Wheat,80
3591,Gadag,Karnataka,Wheat,150
3592,Gadag,Karnataka,Wheat,110
3593,Gadag,Karnataka,Wheat,140
3594,Gadag,Karnataka,Wheat,120
3595,Gadag,Karnataka,Wheat,80
3596,Gadag,Karnataka,Wheat,80
3597,Gadag,Karnataka,Wheat,110
3598,Gadag,Karnataka,Wheat,120
3599,Gadag,Karnataka,Wheat,160
3600,Gadag,Karnataka,Wheat,100
3601,Gadag,Karnataka,Wheat,60
3602,Gadag,Karnataka,Wheat,70
3603,Gadag,Karnataka,Wheat,100
3604,Gadag,Karnataka,Wheat,100
3605,Gadag,Karnataka,Wheat,160
3606,Gadag,Karnataka,Wheat,150
3607,Gadag,Karnataka,Wheat,60
3608,Gadag,Karnataka,Wheat,150
3609,Gadag,Karnataka,Wheat,120
3610,Gadag,Karnataka,Wheat,120
3611,Gadag,Karnataka,Wheat,160
3612,Gadag,Karnataka,Wheat,100
3613,Gadag,Karnataka,Wheat,80
3614,Gadag,Karnataka,Wheat,100
3615,Gadag,Karnataka,Wheat,120
3616,Gadag,Karnataka,Wheat,120
3617,Gadag,Karnataka,Wheat,60
3618,Gadag,Karnataka,Wheat,140
3619,Gadag,Karnataka,Wheat,110
3620,Gadag,Karnataka,Wheat,150
3621,Gadag,Karnataka,Wheat,110
3622,Gadag,Karnataka,Wheat,100
3623,Gadag,Karnataka,Wheat,160
3624,Gadag,Karnataka,Wheat,150
3625,Gadag,Karnataka,Wheat,120
3626,Gadag,Karnataka,Wheat,110
3627,Gadag,Karnataka,Wheat,70
3628,Gadag,Karnataka,Wheat,120
3629,Gadag,Karnataka,Wheat,160
3630,Gadag,Karnataka,Wheat,120
3631,Gadag,Karnataka,Wheat,100
3632,Gadag,Karnataka,Wheat,150
3633,Gadag,Karnataka,Wheat,80
3634,Gadag,Karnataka,Wheat,100
3635,Gadag,Karnataka,Wheat,80
3636,Gadag,Karnataka,Wheat,70
3637,Gadag,Karnataka,Wheat,100
3638,Gadag,Karnataka,Wheat,60
3639,Gadag,Karnataka,Wheat,60
3640,Gadag,Karnataka,Wheat,140
3641,Gadag,Karnataka,Wheat,110
3642,Gadag,Karnataka,Wheat,110
3643,Gadag,Karnataka,Wheat,160
3644,Gadag,Karnataka,Wheat,110
3645,Gadag,Karnataka,Wheat,110
3646,Gadag,Karnataka,Wheat,70
3647,Gadag,Karnataka,Wheat,100
3648,Gadag,Karnataka,Wheat,120
3649,Gadag,Karnataka,Wheat,120
3650,Gadag,Karnataka,Wheat,110
3651,Gadag,Karnataka,Wheat,110
3652,Gadag,Karnataka,Wheat,100
3653,Gadag,Karnataka,Wheat,70
3654,Gadag,Karnataka,Wheat,70
3655,Gadag,Karnataka,Wheat,120
3656,Gadag,Karnataka,Wheat,110
3657,Gadag,Karnataka,Wheat,110
3658,Gadag,Karnataka,Wheat,100
3659,Gadag,Karnataka,Wheat,120
3660,Gadag,Karnataka,Wheat,100
3661,Gadag,Karnataka,Wheat,70
3662,Gadag,Karnataka,Wheat,100
3663,Gadag,Karnataka,Wheat,100
3664,Gadag,Karnataka,Wheat,80
3665,Gadag,Karnataka,Wheat,120
3666,Gadag,Karnataka,Wheat,100
3667,Gadag,Karnataka,Wheat,140
3668,Gadag,Karnataka,Wheat,120
3669,Gadag,Karnataka,Wheat,100
3670,Gadag,Karnataka,Wheat,70
3671,Gadag,Karnataka,Wheat,80
3672,Gadag,Karnataka,Wheat,120
3673,Gadag,Karnataka,Wheat,150
3674,Gadag,Karnataka,Wheat,110
3675,Gadag,Karnataka,Wheat,110
3676,Gadag,Karnataka,Wheat,60
3677,Gadag,Karnataka,Wheat,120
3678,Gadag,Karnataka,Wheat,110
3679,Gadag,Karnataka,Wheat,60
3680,Gadag,Karnataka,Wheat,120
3681,Gadag,Karnataka,Wheat,150
3682,Gadag,Karnataka,Wheat,120
3683,Gadag,Karnataka,Wheat,120
3684,Gadag,Karnataka,Wheat,120
3685,Gadag,Karnataka,Wheat,160
3686,Gadag,Karnataka,Wheat,120
3687,Gadag,Karnataka,Wheat,80
3688,Gadag,Karnataka,Wheat,100
3689,Gadag,Karnataka,Wheat,100
3690,Gadag,Karnataka,Wheat,110
3691,Gadag,Karnataka,Wheat,120
3692,Gadag,Karnataka,Wheat,110
3693,Gadag,Karnataka,Wheat,160
3694,Gadag,Karnataka,Wheat,160
3695,Gadag,Karnataka,Wheat,110
3696,Gadag,Karnataka,Wheat,60
3697,Gadag,Karnataka,Wheat,70
3698,Gadag,Karnataka,Wheat,70
3699,Gadag,Karnataka,Wheat,70
3700,Gadag,Karnataka,Wheat,120
3701,Gadag,Karnataka,Wheat,80
3702,Gadag,Karnataka,Wheat,70
3703,Gadag,Karnataka,Wheat,120
3704,Gadag,Karnataka,Wheat,60
3705,Gadag,Karnataka,Wheat,120
3706,Gadag,Karnataka,Wheat,70
3707,Gadag,Karnataka,Wheat,110
3708,Gadag,Karnataka,Wheat,100
3709,Gadag,Karnataka,Wheat,110
3710,Gadag,Karnataka,Wheat,100
3711,Gadag,Karnataka,Wheat,140
3712,Gadag,Karnataka,Wheat,110
3713,Gadag,Karnataka,Wheat,80
3714,Gadag,Karnataka,Wheat,100
3715,Gadag,Karnataka,Wheat,150
3716,Gadag,Karnataka,Wheat,150
3717,Gadag,Karnataka,Wheat,100
3718,Gadag,Karnataka,Wheat,120
3719,Gadag,Karnataka,Wheat,100
3720,Gadag,Karnataka,Wheat,110
3721,Gadag,Karnataka,Wheat,150
3722,Gadag,Karnataka,Wheat,150
3723,Gadag,Karnataka,Wheat,110
3724,Gadag,Karnataka,Wheat,100
3725,Gadag,Karnataka,Wheat,70
3726,Gadag,Karnataka,Wheat,160
3727,Gadag,Karnataka,Wheat,70
3728,Gadag,Karnataka,Wheat,60
3729,Gadag,Karnataka,Wheat,140
3730,Gadag,Karnataka,Wheat,160
3731,Gadag,Karnataka,Wheat,110
3732,Gadag,Karnataka,Wheat,110
3733,Gadag,Karnataka,Wheat,60
3734,Gadag,Karnataka,Wheat,160
3735,Gadag,Karnataka,Wheat,110
3736,Gadag,Karnataka,Wheat,150
3737,Gadag,Karnataka,Wheat,140
3738,Gadag,Karnataka,Wheat,120
3739,Gadag,Karnataka,Wheat,140
3740,Gadag,Karnataka,Wheat,150
3741,Gadag,Karnataka,Wheat,120
3742,Gadag,Karnataka,Wheat,100
3743,Gadag,Karnataka,Wheat,160
3744,Gadag,Karnataka,Wheat,120
3745,Gadag,Karnataka,Wheat,120
3746,Gadag,Karnataka,Wheat,110
3747,Gadag,Karnataka,Wheat,150
3748,Gadag,Karnataka,Wheat,140
3749,Gadag,Karnataka,Wheat,100
3750,Gadag,Karnataka,Wheat,120
3751,Gadag,Karnataka,Wheat,110
3752,Gadag,Karnataka,Wheat,160
3753,Gadag,Karnataka,Wheat,120
3754,Gadag,Karnataka,Wheat,140
3755,Gadag,Karnataka,Wheat,110
3756,Gadag,Karnataka,Wheat,110
3757,Gadag,Karnataka,Wheat,120
3758,Gadag,Karnataka,Wheat,100
3759,Gadag,Karnataka,Wheat,150
3760,Gadag,Karnataka,Wheat,80
3761,Gadag,Karnataka,Wheat,160
3762,Gadag,Karnataka,Wheat,110
3763,Gadag,Karnataka,Wheat,120
3764,Gadag,Karnataka,Wheat,60
3765,Gadag,Karnataka,Wheat,110
3766,Gadag,Karnataka,Wheat,110
3767,Gadag,Karnataka,Wheat,110
3768,Gadag,Karnataka,Wheat,60
3769,Gadag,Karnataka,Wheat,110
3770,Gadag,Karnataka,Wheat,70
3771,Gadag,Karnataka,Wheat,60
3772,Gadag,Karnataka,Wheat,150
3773,Gadag,Karnataka,Wheat,150
3774,Gadag,Karnataka,Wheat,110
3775,Gadag,Karnataka,Wheat,120
3776,Gadag,Karnataka,Wheat,150
3777,Gadag,Karnataka,Wheat,120
3778,Gadag,Karnataka,Wheat,160
3779,Gadag,Karnataka,Wheat,160
3780,Gadag,Karnataka,Wheat,100
3781,Gadag,Karnataka,Wheat,100
3782,Gadag,Karnataka,Wheat,100
3783,Gadag,Karnataka,Wheat,60
3784,Gadag,Karnataka,Wheat,60
3785,Gadag,Karnataka,Wheat,80
3786,Gadag,Karnataka,Wheat,160
3787,Gadag,Karnataka,Wheat,110
3788,Gadag,Karnataka,Wheat,150
3789,Gadag,Karnataka,Wheat,70
3790,Gadag,Karnataka,Wheat,120
3791,Gadag,Karnataka,Wheat,120
3792,Gadag,Karnataka,Wheat,100
3793,Gadag,Karnataka,Wheat,70
3794,Gadag,Karnataka,Wheat,110
3795,Gadag,Karnataka,Wheat,120
3796,Gadag,Karnataka,Wheat,120
3797,Gadag,Karnataka,Wheat,110
3798,Gadag,Karnataka,Wheat,100
3799,Gadag,Karnataka,Wheat,100
3800,Gadag,Karnataka,Wheat,100
3801,Gadag,Karnataka,Wheat,100
3802,Gadag,Karnataka,Wheat,80
3803,Gadag,Karnataka,Wheat,100
3804,Gadag,Karnataka,Wheat,80
3805,Gadag,Karnataka,Wheat,70
3806,Gadag,Karnataka,Wheat,100
3807,Gadag,Karnataka,Wheat,110
3808,Gadag,Karnataka,Wheat,60
3809,Gadag,Karnataka,Wheat,150
3810,Gadag,Karnataka,Wheat,120
3811,Gadag,Karnataka,Wheat,110
3812,Gadag,Karnataka,Wheat,100
3813,Gadag,Karnataka,Wheat,60
3814,Gadag,Karnataka,Wheat,120
3815,Gadag,Karnataka,Wheat,120
3816,Gadag,Karnataka,Wheat,120
3817,Gadag,Karnataka,Wheat,120
3818,Gadag,Karnataka,Wheat,120
3819,Gadag,Karnataka,Wheat,110
3820,Gadag,Karnataka,Wheat,120
3821,Gadag,Karnataka,Wheat,80
3822,Gadag,Karnataka,Wheat,80
3823,Gadag,Karnataka,Wheat,150
3824,Gadag,Karnataka,Wheat,140
3825,Gadag,Karnataka,Wheat,100
3826,Gadag,Karnataka,Wheat,120
3827,Gadag,Karnataka,Wheat,60
3828,Gadag,Karnataka,Wheat,120
3829,Gadag,Karnataka,Wheat,120
3830,Gadag,Karnataka,Wheat,120
3831,Gadag,Karnataka,Wheat,70
3832,Gadag,Karnataka,Wheat,100
3833,Gadag,Karnataka,Wheat,70
3834,Gadag,Karnataka,Wheat,100
3835,Gadag,Karnataka,Wheat,100
3836,Gadag,Karnataka,Wheat,150
3837,Gadag,Karnataka,Wheat,140
3838,Gadag,Karnataka,Wheat,80
3839,Gadag,Karnataka,Wheat,80
3840,Gadag,Karnataka,Wheat,160
3841,Gadag,Karnataka,Wheat,120
3842,Gadag,Karnataka,Wheat,160
3843,Gadag,Karnataka,Wheat,110
3844,Gadag,Karnataka,Wheat,100
3845,Gadag,Karnataka,Wheat,100
3846,Gadag,Karnataka,Wheat,110
3847,Gadag,Karnataka,Wheat,110
3848,Gadag,Karnataka,Wheat,120
3849,Gadag,Karnataka,Wheat,140
3850,Gadag,Karnataka,Wheat,120
3851,Gadag,Karnataka,Wheat,150
3852,Gadag,Karnataka,Wheat,140
3853,Gadag,Karnataka,Wheat,110
3854,Gadag,Karnataka,Wheat,100
3855,Gadag,Karnataka,Wheat,150
3856,Gadag,Karnataka,Wheat,120
3857,Gadag,Karnataka,Wheat,100
3858,Gadag,Karnataka,Wheat,100
3859,Gadag,Karnataka,Wheat,120
3860,Gadag,Karnataka,Wheat,110
3861,Gadag,Karnataka,Wheat,160
3862,Gadag,Karnataka,Wheat,110
3863,Gadag,Karnataka,Wheat,60
3864,Gadag,Karnataka,Wheat,140
3865,Gadag,Karnataka,Wheat,110
3866,Gadag,Karnataka,Wheat,80
3867,Gadag,Karnataka,Wheat,140
3868,Gadag,Karnataka,Wheat,110
3869,Gadag,Karnataka,Wheat,100
3870,Gadag,Karnataka,Wheat,110
3871,Gadag,Karnataka,Wheat,70
3872,Gadag,Karnataka,Wheat,120
3873,Gadag,Karnataka,Wheat,110
3874,Gadag,Karnataka,Wheat,110
3875,Gadag,Karnataka,Wheat,150
3876,Gadag,Karnataka,Wheat,120
3877,Gadag,Karnataka,Wheat,110
3878,Gadag,Karnataka,Wheat,70
3879,Gadag,Karnataka,Wheat,110
3880,Gadag,Karnataka,Wheat,120
3881,Gadag,Karnataka,Wheat,60
3882,Gadag,Karnataka,Wheat,110
3883,Gadag,Karnataka,Wheat,100
3884,Gadag,Karnataka,Wheat,110
3885,Gadag,Karnataka,Wheat,150
3886,Gadag,Karnataka,Wheat,110
3887,Gadag,Karnataka,Wheat,160
3888,Gadag,Karnataka,Wheat,80
3889,Gadag,Karnataka,Wheat,160
3890,Gadag,Karnataka,Wheat,110
3891,Gadag,Karnataka,Wheat,110
3892,Gadag,Karnataka,Wheat,150
3893,Gadag,Karnataka,Wheat,100
3894,Gadag,Karnataka,Wheat,110
3895,Gadag,Karnataka,Wheat,120
3896,Gadag,Karnataka,Wheat,100
3897,Gadag,Karnataka,Wheat,120
3898,Gadag,Karnataka,Wheat,150
3899,Gadag,Karnataka,Wheat,120
3900,Gadag,Karnataka,Wheat,100
3901,Gadag,Karnataka,Wheat,100
3902,Gadag,Karnataka,Wheat,110
3903,Gadag,Karnataka,Wheat,100
3904,Gadag,Karnataka,Wheat,140
3905,Gadag,Karnataka,Wheat,160
3906,Gadag,Karnataka,Wheat,80
3907,Gadag,Karnataka,Wheat,100
3908,Gadag,Karnataka,Wheat,100
3909,Gadag,Karnataka,Wheat,160
3910,Gadag,Karnataka,Wheat,80
3911,Gadag,Karnataka,Wheat,140
3912,Gadag,Karnataka,Wheat,120
3913,Gadag,Karnataka,Wheat,120
3914,Gadag,Karnataka,Wheat,100
3915,Gadag,Karnataka,Wheat,160
3916,Gadag,Karnataka,Wheat,60
3917,Gadag,Karnataka,Wheat,100
3918,Gadag,Karnataka,Wheat,120
3919,Gadag,Karnataka,Wheat,160
3920,Gadag,Karnataka,Wheat,120
3921,Gadag,Karnataka,Wheat,100
3922,Gadag,Karnataka,Wheat,60
3923,Gadag,Karnataka,Wheat,140
3924,Gadag,Karnataka,Wheat,80
3925,Gadag,Karnataka,Wheat,60
3926,Gadag,Karnataka,Wheat,140
3927,Gadag,Karnataka,Wheat,150
3928,Gadag,Karnataka,Wheat,80
3929,Gadag,Karnataka,Wheat,160
3930,Gadag,Karnataka,Wheat,100
3931,Gadag,Karnataka,Wheat,70
3932,Gadag,Karnataka,Wheat,110
3933,Gadag,Karnataka,Wheat,140
3934,Gadag,Karnataka,Wheat,150
3935,Gadag,Karnataka,Wheat,100
3936,Gadag,Karnataka,Wheat,100
3937,Gadag,Karnataka,Wheat,110
3938,Gadag,Karnataka,Wheat,120
3939,Gadag,Karnataka,Wheat,100
3940,Gadag,Karnataka,Wheat,100
3941,Gadag,Karnataka,Wheat,70
3942,Gadag,Karnataka,Wheat,80
3943,Gadag,Karnataka,Wheat,120
3944,Gadag,Karnataka,Wheat,60
3945,Gadag,Karnataka,Wheat,140
3946,Gadag,Karnataka,Wheat,100
3947,Gadag,Karnataka,Wheat,110
3948,Gadag,Karnataka,Wheat,70
3949,Gadag,Karnataka,Wheat,100
3950,Gadag,Karnataka,Wheat,120
3951,Gadag,Karnataka,Wheat,120
3952,Gadag,Karnataka,Wheat,100
3953,Gadag,Karnataka,Wheat,60
3954,Gadag,Karnataka,Wheat,70
3955,Gadag,Karnataka,Wheat,140
3956,Gadag,Karnataka,Wheat,120
3957,Gadag,Karnataka,Wheat,140
3958,Gadag,Karnataka,Wheat,150
3959,Gadag,Karnataka,Wheat,70
3960,Gadag,Karnataka,Wheat,100
3961,Gadag,Karnataka,Wheat,100
3962,Gadag,Karnataka,Wheat,100
3963,Gadag,Karnataka,Wheat,150
3964,Gadag,Karnataka,Wheat,120
3965,Gadag,Karnataka,Wheat,100
3966,Gadag,Karnataka,Wheat,120
3967,Gadag,Karnataka,Wheat,60
3968,Gadag,Karnataka,Wheat,140
3969,Gadag,Karnataka,Wheat,120
3970,Gadag,Karnataka,Wheat,120
3971,Gadag,Karnataka,Wheat,110
3972,Gadag,Karnataka,Wheat,80
3973,Gadag,Karnataka,Wheat,160
3974,Gadag,Karnataka,Wheat,80
3975,Gadag,Karnataka,Wheat,140
3976,Gadag,Karnataka,Wheat,60
3977,Gadag,Karnataka,Wheat,70
3978,Gadag,Karnataka,Wheat,100
3979,Gadag,Karnataka,Wheat,110
3980,Gadag,Karnataka,Wheat,110
3981,Gadag,Karnataka,Wheat,110
3982,Gadag,Karnataka,Wheat,140
3983,Gadag,Karnataka,Wheat,150
3984,Gadag,Karnataka,Wheat,160
3985,Gadag,Karnataka,Wheat,110
3986,Gadag,Karnataka,Wheat,120
3987,Gadag,Karnataka,Wheat,160
3988,Gadag,Karnataka,Wheat,110
3989,Gadag,Karnataka,Wheat,140
3990,Gadag,Karnataka,Wheat,160
3991,Gadag,Karnataka,Wheat,110
3992,Gadag,Karnataka,Wheat,110
3993,Gadag,Karnataka,Wheat,120
3994,Gadag,Karnataka,Wheat,120
3995,Gadag,Karnataka,Wheat,80
3996,Gadag,Karnataka,Wheat,110
3997,Gadag,Karnataka,Wheat,60
3998,Gadag,Karnataka,Wheat,160
3999,Gadag,Karnataka,Wheat,70
4000,Gadag,Karnataka,Wheat,110
