farmer_id,district,state,crop,N_applied_kg_per_ha,N2O_N_direct,N2O_N_indirect,Total_N2O_N,N2O_gas_kg_per_ha,CO2e_kg_per_ha
974,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
975,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
976,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
977,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
978,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
979,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
980,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
981,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
982,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
983,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
984,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
985,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
986,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
987,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
988,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
989,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
990,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
991,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
992,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
993,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
994,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
995,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
996,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
997,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
998,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
999,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1000,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1001,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1002,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1003,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1004,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1005,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1006,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1007,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1008,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1009,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1010,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1011,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1012,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1013,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1014,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1015,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1016,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1017,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1018,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1019,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1020,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1021,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1022,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1023,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1024,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1025,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1026,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1027,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1028,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1029,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1030,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1031,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1032,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1033,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1034,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1035,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1036,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1037,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1038,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1039,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1040,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1041,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1042,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1043,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1044,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1045,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1046,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1047,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1048,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1049,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1050,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1051,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1052,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1053,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1054,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1055,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1056,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1057,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1058,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1059,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1060,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1061,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1062,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1063,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1064,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1065,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1066,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1067,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1068,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1069,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1070,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1071,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1072,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1073,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1074,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1075,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1076,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1077,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1078,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1079,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1080,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1081,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1082,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1083,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1084,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1085,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1086,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1087,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1088,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1089,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1090,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1091,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1092,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1093,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1094,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1095,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1096,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1097,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1098,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1099,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1100,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1101,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1102,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1103,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1104,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1105,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1106,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1107,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1108,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1109,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1110,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1111,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1112,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1113,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1114,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1115,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1116,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1117,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1118,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1119,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1120,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1121,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1122,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1123,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1124,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1125,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1126,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1127,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1128,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1129,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1130,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1131,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1132,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1133,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1134,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1135,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1136,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1137,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1138,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1139,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1140,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1141,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1142,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1143,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1144,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1145,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1146,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1147,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1148,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1149,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1150,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1151,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1152,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1153,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1154,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1155,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1156,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1157,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1158,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1159,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1160,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1161,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1162,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1163,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1164,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1165,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1166,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1167,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1168,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1169,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1170,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1171,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1172,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1173,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1174,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1175,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1176,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1177,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1178,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1179,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1180,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1181,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1182,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1183,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1184,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1185,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1186,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1187,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1188,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1189,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1190,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1191,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1192,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1193,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1194,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1195,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1196,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1197,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1198,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1199,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1200,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1201,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1202,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1203,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1204,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1205,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1206,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1207,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1208,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1209,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1210,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1211,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1212,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1213,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1214,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1215,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1216,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1217,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1218,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1219,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1220,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1221,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1222,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1223,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1224,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1225,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1226,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1227,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1228,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1229,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1230,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1231,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
1232,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1233,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1234,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1235,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1236,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1237,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1238,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1239,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1240,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1241,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1242,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1243,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1244,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1245,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1246,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1247,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1248,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1249,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1250,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
1251,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1252,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1253,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1254,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1255,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1256,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1257,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1258,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1259,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1260,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
1261,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
1262,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
1263,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
1264,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1265,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
1266,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
1267,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1268,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
1269,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
